age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
46,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,?
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
31,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2042,40,Mexico
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
43,Private,Bachelors,13,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,20,United-States
34,State-gov,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States
52,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,Cuba
25,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
21,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States
22,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,30,United-States
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
59,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
46,Private,Bachelors,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,40,China
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
33,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
39,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic
36,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
30,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
50,Private,11th,7,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
27,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
51,Local-gov,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States
67,Local-gov,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,1086,0,15,United-States
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,42,United-States
25,Private,9th,5,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,48,Mexico
54,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
18,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,30,United-States
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
18,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,66,United-States
19,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States
38,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,Greece
44,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States
27,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines
53,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,20,United-States
36,Self-emp-not-inc,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,10,Canada
56,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,70,United-States
31,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
19,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States
37,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
33,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1876,50,United-States
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,0,0,40,United-States
38,Private,Some-college,10,Widowed,Other-service,Other-relative,Black,Female,0,0,45,Haiti
43,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
40,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
41,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States
41,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States
43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
42,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
31,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
24,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
42,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
64,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,8,United-States
42,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,72,India
24,Private,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,El-Salvador
19,State-gov,12th,8,Never-married,Transport-moving,Own-child,Black,Male,0,0,20,United-States
28,Private,9th,5,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,35,United-States
55,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
26,Private,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Mexico
43,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
50,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,United-States
71,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,3432,0,30,United-States
31,Private,Bachelors,13,Separated,Sales,Own-child,Black,Female,0,0,40,United-States
66,?,7th-8th,4,Never-married,?,Other-relative,Black,Male,0,0,30,United-States
17,?,11th,7,Never-married,?,Not-in-family,Other,Female,0,0,20,United-States
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
37,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia
61,Private,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States
33,Private,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico
33,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,40,United-States
38,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
24,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States
38,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Scotland
43,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
52,Federal-gov,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States
42,Private,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States
52,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
53,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States
43,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States
46,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,United-States
40,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
29,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Guatemala
28,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
62,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,90,United-States
25,Local-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States
29,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States
18,?,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,15,United-States
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
33,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States
42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
54,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
42,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
57,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
41,Private,11th,7,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,25,Guatemala
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
23,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
31,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
38,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States
24,?,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,36,United-States
32,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1980,80,United-States
37,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
78,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,12,Mexico
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
40,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States
33,Federal-gov,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
26,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,4416,0,28,United-States
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal
90,?,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,10,South
39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3464,0,40,United-States
27,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,Portugal
42,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
58,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
25,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
49,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,9562,0,32,United-States
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States
47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
45,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,45,?
40,Private,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,0,0,45,El-Salvador
39,Private,Masters,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
66,Local-gov,Some-college,10,Divorced,Other-service,Other-relative,White,Female,7896,0,40,?
20,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
73,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418,0,99,United-States
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
49,State-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
19,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico
51,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,21,United-States
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
38,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,45,United-States
41,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States
27,Private,Doctorate,16,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
47,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,Cuba
27,?,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,25,United-States
27,Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
31,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,3325,0,35,United-States
62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,1,United-States
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India
27,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States
34,Self-emp-inc,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States
63,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,32,Mexico
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,47,United-States
22,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
19,Private,11th,7,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States
53,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
28,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,United-States
49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
18,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,2176,0,20,United-States
62,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,10520,0,50,United-States
39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States
23,?,Assoc-acdm,12,Never-married,?,Own-child,White,Female,0,0,30,United-States
49,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
58,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
50,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
23,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,United-States
50,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,55,United-States
17,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States
59,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,United-States
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
29,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
60,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States
57,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
42,Private,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States
22,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,16,United-States
48,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States
59,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
38,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran
43,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,England
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
61,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
27,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States
38,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,35,China
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,?
48,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States
26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States
60,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4650,0,40,United-States
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
57,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,?
45,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States
35,Federal-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
50,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
32,Private,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Columbia
65,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
52,Federal-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,Taiwan
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
39,Local-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States
77,?,9th,5,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States
40,Self-emp-not-inc,Masters,14,Separated,Exec-managerial,Unmarried,White,Female,0,0,20,United-States
63,Local-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,38,United-States
65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,50,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,43,United-States
22,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States
52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
56,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
23,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
32,Private,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
61,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States
58,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States
21,Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
50,Private,11th,7,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States
24,State-gov,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States
72,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States
36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
45,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,30,United-States
23,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States
35,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States
37,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
28,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
54,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
35,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany
46,Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
43,Private,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0,0,35,United-States
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States
26,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
38,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
37,Private,1st-4th,2,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,77,Mexico
21,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States
18,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,21,United-States
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,United-States
71,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,United-States
28,Private,12th,8,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
