age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,48,United-States,2025-07-02T16:36:48.814719
47,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-02T16:36:49.762043
45,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T16:36:50.659639
33,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-02T16:36:51.542077
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,45,United-States,2025-07-02T16:36:52.444529
57,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,2025-07-02T16:36:53.401371
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,2025-07-02T16:36:54.444809
26,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,?,2025-07-02T16:36:55.603599
63,Self-emp-inc,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,2025-07-02T16:36:56.901896
42,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:36:58.358295
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,2025-07-02T16:36:59.985086
34,Private,10th,6,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:37:01.787769
20,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,2025-07-02T16:37:03.764828
35,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:05.907799
38,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,8,United-States,2025-07-02T16:37:08.201601
52,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:10.625140
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:13.152151
67,Private,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,99999,0,60,United-States,2025-07-02T16:37:15.752244
26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2001,40,United-States,2025-07-02T16:37:18.392113
58,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-02T16:37:21.036869
48,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:23.651428
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,2025-07-02T16:37:26.201908
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,4865,0,48,United-States,2025-07-02T16:37:28.656982
25,Private,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States,2025-07-02T16:37:30.989129
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,2025-07-02T16:37:33.175726
36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2025-07-02T16:37:35.199953
45,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-02T16:37:37.051465
34,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:37:38.726800
68,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:40.229521
37,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,Guatemala,2025-07-02T16:37:41.570074
21,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,15,United-States,2025-07-02T16:37:42.765367
49,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:43.838102
39,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-02T16:37:44.815864
41,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,2025-07-02T16:37:45.730028
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-02T16:37:46.614501
29,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-02T16:37:47.504375
29,?,9th,5,Separated,?,Own-child,White,Female,0,0,40,United-States,2025-07-02T16:37:48.434528
54,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,2025-07-02T16:37:49.438230
32,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,?,2025-07-02T16:37:50.545821
18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,2025-07-02T16:37:51.783496
30,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States,2025-07-02T16:37:53.172268
66,?,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,2025-07-02T16:37:54.727123
23,Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-02T16:37:56.456428
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,2025-07-02T16:37:58.361594
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-02T16:38:00.437021
39,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,2025-07-02T16:38:02.670323
26,Local-gov,10th,6,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,2025-07-02T16:38:05.042816
78,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:38:07.530271
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:38:10.103875
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-02T16:38:12.731378
33,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,2025-07-02T16:38:15.378384
44,?,11th,7,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,2025-07-02T16:38:18.009719
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:38:20.590832
33,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,2025-07-02T16:38:23.089176
28,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2025-07-02T16:38:25.475503
55,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,4,United-States,2025-07-02T16:38:27.725031
30,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,2025-07-02T16:38:29.818433
45,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Poland,2025-07-02T16:38:31.742603
46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,2025-07-02T16:38:33.491184
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,7,United-States,2025-07-02T16:38:35.064819
40,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico,2025-07-02T16:38:36.471126
44,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-02T16:38:37.724393
56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:38:38.845009
69,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:38:39.858653
41,Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,2025-07-02T16:38:40.795266
47,Local-gov,11th,7,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,2025-07-02T16:38:41.687862
33,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,3464,0,40,Mexico,2025-07-02T16:38:42.571209
25,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,2025-07-02T16:38:43.480445
42,Private,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,2025-07-02T16:38:44.449673
65,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,2653,0,30,United-States,2025-07-02T16:38:45.510609
24,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-02T16:38:46.691307
48,Federal-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,2025-07-02T16:38:48.015052
82,Self-emp-inc,7th-8th,4,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:38:49.499422
36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:38:51.155595
34,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,10520,0,40,United-States,2025-07-02T16:38:52.987896
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-02T16:38:54.993631
65,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,20051,0,40,United-States,2025-07-02T16:38:57.163190
66,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,2025-07-02T16:38:59.480435
40,Private,Some-college,10,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0,0,30,United-States,2025-07-02T16:39:01.923336
66,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,2025-07-02T16:39:04.464856
37,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,2025-07-02T16:39:07.074026
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:39:09.717180
41,Self-emp-not-inc,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,2025-07-02T16:39:12.359297
43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,1977,50,United-States,2025-07-02T16:39:14.965397
20,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,Canada,2025-07-02T16:39:17.501937
59,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,10,United-States,2025-07-02T16:39:19.938146
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T16:39:22.247253
45,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:39:24.407555
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,2025-07-02T16:39:26.403281
43,Private,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,2025-07-02T16:39:28.225220
18,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,15,Haiti,2025-07-02T16:39:29.871090
34,?,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:39:31.345631
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2179,60,United-States,2025-07-02T16:39:32.660408
21,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-02T16:39:33.833360
47,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:39:34.888079
45,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:39:35.852868
61,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:39:36.759618
23,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:39:37.642533
44,State-gov,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-02T16:39:38.536768
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,2025-07-02T16:39:39.477025
35,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,4101,0,40,United-States,2025-07-02T16:39:40.496172
17,?,10th,6,Never-married,?,Own-child,White,Female,0,0,15,United-States,2025-07-02T16:39:41.623933
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-02T16:39:42.885700
40,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,2025-07-02T16:39:44.301524
28,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:39:45.885315
33,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,2025-07-02T16:39:47.644283
31,State-gov,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-02T16:39:49.578659
38,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:39:51.681677
62,Private,10th,6,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,2025-07-02T16:39:53.939851
40,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:39:56.333508
61,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:39:58.837573
42,Federal-gov,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,40,United-States,2025-07-02T16:40:01.422570
19,?,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,2,South,2025-07-02T16:40:04.055796
32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-02T16:40:06.702628
52,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:40:09.327896
34,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:40:11.897294
37,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,2025-07-02T16:40:14.378741
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,45,United-States,2025-07-02T16:40:16.743661
27,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:40:18.968128
25,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,2025-07-02T16:40:21.033811
32,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,2025-07-02T16:40:22.928712
47,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,2025-07-02T16:40:24.647640
43,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,2025-07-02T16:40:26.192420
50,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,2025-07-02T16:40:27.571820
42,Federal-gov,Assoc-acdm,12,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-02T16:40:28.801201
31,Private,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,2025-07-02T16:40:29.901904
43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,2025-07-02T16:40:30.900402
37,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,17,United-States,2025-07-02T16:40:31.827240
58,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,3325,0,40,United-States,2025-07-02T16:40:32.715821
32,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,2025-07-02T16:40:33.601075
35,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,2025-07-02T16:40:34.518062
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,2025-07-02T16:40:35.500577
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1573,45,United-States,2025-07-02T16:40:36.579805
51,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,2025-07-02T16:40:37.783073
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-02T16:40:39.132764
27,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:40:40.645423
69,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,1429,30,United-States,2025-07-02T16:40:42.331099
74,Private,Assoc-voc,11,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:40:44.192942
36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,2025-07-02T16:40:46.227080
23,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,23,Iran,2025-07-02T16:40:48.422771
48,Local-gov,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-02T16:40:50.762833
38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:40:53.224329
68,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,1797,0,24,United-States,2025-07-02T16:40:55.779480
40,State-gov,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-02T16:40:58.396773
23,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-02T16:41:01.042218
48,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:41:03.680703
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:41:06.277394
55,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,51,United-States,2025-07-02T16:41:08.799121
22,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,2025-07-02T16:41:11.215705
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,Nicaragua,2025-07-02T16:41:13.501157
51,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-02T16:41:15.634716
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,2025-07-02T16:41:17.601679
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-02T16:41:19.393980
67,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,2025-07-02T16:41:21.010521
27,?,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,45,United-States,2025-07-02T16:41:22.457208
59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,15,United-States,2025-07-02T16:41:23.746719
66,Private,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,25,United-States,2025-07-02T16:41:24.898000
28,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,2025-07-02T16:41:25.935505
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,2025-07-02T16:41:26.888225
44,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,2025-07-02T16:41:27.788532
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States,2025-07-02T16:41:28.670887
39,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,2025-07-02T16:41:29.570466
46,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,2025-07-02T16:41:30.521759
19,Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,2025-07-02T16:41:31.557195
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-02T16:41:32.705846
24,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,2205,40,United-States,2025-07-02T16:41:33.992274
48,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,42,United-States,2025-07-02T16:41:35.435545
27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3137,0,50,United-States,2025-07-02T16:41:37.048475
44,Private,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,3325,0,35,United-States,2025-07-02T16:41:38.837113
30,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,Ireland,2025-07-02T16:41:40.800507
32,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-02T16:41:42.930734
49,Private,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,78,United-States,2025-07-02T16:41:45.213223
37,Self-emp-not-inc,Preschool,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,Mexico,2025-07-02T16:41:47.627332
24,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0,0,60,United-States,2025-07-02T16:41:50.147170
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,2025-07-02T16:41:52.742633
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,2025-07-02T16:41:55.380601
25,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,2025-07-02T16:41:58.026260
29,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-02T16:42:00.644490
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:03.201262
35,Local-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:05.665000
47,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,2025-07-02T16:42:08.007836
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:10.206721
27,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:12.244346
32,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-02T16:42:14.109831
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:15.799157
55,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,2025-07-02T16:42:17.315330
41,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,2025-07-02T16:42:18.668259
49,Self-emp-not-inc,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,63,Canada,2025-07-02T16:42:19.874359
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:20.955900
62,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,28,United-States,2025-07-02T16:42:21.940118
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,2025-07-02T16:42:22.858129
69,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1258,40,United-States,2025-07-02T16:42:23.743687
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,2025-07-02T16:42:24.631841
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,2025-07-02T16:42:25.557538
58,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3464,0,60,United-States,2025-07-02T16:42:26.554224
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2407,0,40,United-States,2025-07-02T16:42:27.652520
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,25,United-States,2025-07-02T16:42:28.878992
27,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,2025-07-02T16:42:30.255099
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,28,United-States,2025-07-02T16:42:31.796332
35,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Other,Male,0,0,40,Puerto-Rico,2025-07-02T16:42:33.511600
58,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:42:35.402875
18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,2025-07-02T16:42:37.465111
48,Self-emp-not-inc,Assoc-voc,11,Divorced,Tech-support,Other-relative,Black,Female,0,0,10,United-States,2025-07-02T16:42:39.686446
22,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,2025-07-02T16:42:42.048676
39,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-02T16:42:44.527978
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2025-07-02T16:42:47.095866
23,Private,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,2025-07-02T16:42:49.720318
40,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,36,United-States,2025-07-02T16:42:52.367058
35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Germany,2025-07-02T16:42:55.000924
20,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,32,United-States,2025-07-02T16:42:57.587264
41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-02T16:43:00.093322
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,35,United-States,2025-07-02T16:43:02.489544
58,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-02T16:43:04.750751
38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-02T16:43:06.857152
