age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
30,Private,12th,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States
44,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,1231,0,39,United-States
33,Private,HS-grad,10,Never-married,Transport-moving,Unmarried,White,Male,1688,1940,39,United-States
42,Private,Bachelors,7,Never-married,Craft-repair,Not-in-family,White,Male,7947,39,65,United-States
20,Self-emp-not-inc,Some-college,12,Married-civ-spouse,Sales,Own-child,White,Female,367,0,57,United-States
31,Private,Assoc-acdm,7,Never-married,Other-service,Husband,White,Male,76,14,73,United-States
52,Self-emp-not-inc,7th-8th,14,Divorced,Transport-moving,Husband,White,Male,0,0,41,United-States
45,Private,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Female,0,0,41,India
32,Private,Masters,9,Divorced,Machine-op-inspct,Wife,White,Male,0,0,13,United-States
24,Private,HS-grad,7,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States
30,Private,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Male,495,0,70,United-States
54,Private,HS-grad,13,Never-married,Other-service,Husband,White,Female,0,59,18,United-States
23,?,HS-grad,14,Divorced,Protective-serv,Husband,White,Female,0,0,35,Philippines
43,Private,Bachelors,10,Never-married,Farming-fishing,Husband,White,Female,38,0,49,United-States
31,Local-gov,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Female,91,10,40,United-States
50,Private,Assoc-voc,12,Never-married,Adm-clerical,Unmarried,White,Male,0,0,20,United-States
57,Private,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,355,0,38,United-States
55,Self-emp-not-inc,Assoc-acdm,13,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,45,38,United-States
20,?,11th,13,Never-married,Exec-managerial,Not-in-family,White,Male,264,0,37,United-States
20,Local-gov,Some-college,13,Never-married,Craft-repair,Unmarried,White,Male,0,26,42,United-States
24,Private,Bachelors,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,65,43,United-States
36,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,23,United-States
61,State-gov,Bachelors,8,Married-civ-spouse,Other-service,Not-in-family,White,Male,167,37,38,United-States
61,Private,HS-grad,9,Divorced,Protective-serv,Husband,Other,Male,203,5,21,United-States
59,Private,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,38,United-States
29,Private,HS-grad,8,Divorced,Exec-managerial,Not-in-family,White,Female,0,20,60,United-States
52,Private,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,16061,5,62,United-States
36,Private,Some-college,13,Never-married,?,Not-in-family,White,Male,57,0,40,United-States
49,Private,Masters,11,Never-married,Sales,Husband,White,Male,0,89,40,United-States
22,Private,HS-grad,10,Married-civ-spouse,?,Husband,White,Male,313,18,52,United-States
46,Local-gov,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,51,United-States
44,Self-emp-not-inc,HS-grad,13,Married-spouse-absent,Craft-repair,Husband,White,Male,921,15,34,United-States
40,Federal-gov,11th,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,495,0,39,United-States
50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,75,United-States
40,Self-emp-not-inc,Some-college,9,Never-married,Other-service,Husband,White,Female,0,1081,40,United-States
26,Private,HS-grad,11,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,18,47,United-States
35,Private,HS-grad,6,Never-married,Exec-managerial,Husband,White,Male,1147,1844,39,United-States
56,Private,Bachelors,9,Divorced,Machine-op-inspct,Husband,White,Male,371,0,40,United-States
63,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3402,0,59,United-States
46,Self-emp-not-inc,Assoc-voc,15,Widowed,Exec-managerial,Own-child,White,Female,59,0,54,United-States
51,Private,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Male,0,25,21,United-States
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1616,19,58,United-States
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States
63,Private,11th,9,Divorced,Sales,Husband,Asian-Pac-Islander,Female,189,0,38,United-States
39,Private,Some-college,13,Never-married,Farming-fishing,Husband,White,Male,1773,0,39,United-States
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,1141,0,40,United-States
33,Private,Some-college,3,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Male,326,0,43,United-States
41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,14,40,United-States
30,Local-gov,HS-grad,8,Widowed,?,Husband,White,Male,1865,55,66,United-States
48,Local-gov,Some-college,7,Never-married,Tech-support,Husband,White,Male,0,0,41,United-States
37,Private,9th,12,Never-married,Protective-serv,Not-in-family,White,Male,72,0,41,Mexico
33,Private,Masters,11,Divorced,Prof-specialty,Husband,White,Female,1942,13,37,United-States
32,?,Masters,13,Never-married,Sales,Wife,White,Male,0,0,40,United-States
30,State-gov,HS-grad,7,Never-married,Craft-repair,Wife,White,Male,183,0,20,United-States
73,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,55,40,49,United-States
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,57,41,United-States
30,Private,7th-8th,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,302,0,39,United-States
54,Private,Bachelors,6,Married-spouse-absent,Craft-repair,Own-child,White,Female,0,1302,40,United-States
29,Private,Masters,9,Never-married,Sales,Husband,White,Male,0,31,39,United-States
22,Private,Masters,12,Never-married,Craft-repair,Own-child,White,Male,465,45,48,United-States
72,Self-emp-not-inc,Masters,9,Never-married,Sales,Husband,White,Male,1077,0,40,United-States
26,Private,Some-college,13,Divorced,Other-service,Own-child,White,Female,0,0,60,United-States
66,Private,Some-college,4,Never-married,Craft-repair,Not-in-family,White,Female,0,23,66,United-States
46,Private,Some-college,13,Never-married,Prof-specialty,Husband,White,Male,4,15,59,United-States
25,Private,Prof-school,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,5,0,41,United-States
42,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,84,18,United-States
53,Private,Assoc-voc,13,Never-married,Craft-repair,Husband,White,Male,0,2215,37,United-States
47,Private,12th,9,Divorced,Exec-managerial,Not-in-family,White,Female,1544,0,38,United-States
49,Federal-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,1202,18,7,United-States
43,Private,Bachelors,10,Divorced,Prof-specialty,Husband,White,Male,1466,0,15,United-States
24,?,Bachelors,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,531,0,41,Thailand
52,Private,Bachelors,9,Divorced,Sales,Husband,White,Male,0,34,40,United-States
42,Private,Bachelors,12,Never-married,Tech-support,Husband,Black,Male,221,38,42,United-States
23,?,11th,6,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,515,0,63,United-States
48,?,Some-college,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States
62,Private,10th,7,Divorced,Machine-op-inspct,Unmarried,White,Male,579,0,41,United-States
36,Self-emp-inc,Bachelors,5,Never-married,Adm-clerical,Own-child,White,Male,779,0,59,United-States
20,Self-emp-not-inc,Some-college,13,Never-married,?,Own-child,Black,Female,0,0,66,United-States
55,Self-emp-not-inc,Some-college,9,Never-married,Prof-specialty,Own-child,White,Male,539,0,57,United-States
41,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
48,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,41,United-States
29,Private,Masters,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,334,1967,44,United-States
17,Private,HS-grad,9,Separated,Other-service,Wife,White,Female,543,44,41,United-States
24,Self-emp-inc,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Female,3529,0,38,United-States
35,Private,Some-college,13,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,5,56,United-States
44,Private,HS-grad,10,Never-married,Prof-specialty,Husband,White,Male,166,2,41,Trinadad&Tobago
49,Private,Some-college,14,Never-married,Sales,Own-child,White,Female,335,0,19,United-States
32,Self-emp-not-inc,HS-grad,13,Divorced,Exec-managerial,Unmarried,White,Male,275,0,21,Mexico
35,Self-emp-not-inc,Masters,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,491,0,36,United-States
25,Private,HS-grad,16,Married-civ-spouse,Exec-managerial,Wife,Other,Male,0,57,57,United-States
33,Private,Some-college,9,Never-married,Tech-support,Own-child,White,Male,1602,0,45,United-States
36,Private,HS-grad,13,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,17,46,?
22,Private,Assoc-acdm,11,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,0,0,40,Philippines
32,Private,HS-grad,10,Divorced,Other-service,Husband,White,Male,0,13,33,United-States
43,State-gov,Masters,9,Divorced,Exec-managerial,Unmarried,White,Male,199,40,11,United-States
63,Private,Bachelors,7,Never-married,Sales,Husband,White,Female,0,0,44,United-States
17,Private,HS-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2185,50,United-States
30,Private,HS-grad,10,Married-civ-spouse,?,Wife,White,Male,0,24,40,United-States
50,Private,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,0,0,39,United-States
45,Self-emp-not-inc,HS-grad,13,Never-married,Machine-op-inspct,Husband,White,Male,136,11,41,United-States
26,Private,Assoc-voc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15514,34,34,Vietnam
36,Private,Some-college,13,Divorced,Farming-fishing,Husband,White,Male,0,0,41,United-States
34,Private,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,246,17,43,United-States
34,Private,Some-college,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,55,40,United-States
38,State-gov,11th,9,Divorced,Machine-op-inspct,Other-relative,White,Male,134,0,40,United-States
31,Private,HS-grad,12,Never-married,Tech-support,Husband,White,Male,1081,0,37,United-States
38,Private,Bachelors,10,Married-civ-spouse,Sales,Own-child,White,Female,399,0,38,United-States
41,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,13,36,United-States
78,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Sales,Unmarried,White,Female,145,66,50,United-States
68,Private,Bachelors,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,1174,96,14,United-States
48,Private,Masters,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,490,73,65,United-States
24,Self-emp-inc,Some-college,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,513,0,57,United-States
23,Private,Bachelors,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
45,?,Doctorate,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States
60,State-gov,Masters,10,Never-married,Prof-specialty,Husband,Other,Female,0,21,47,United-States
23,Private,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,1554,137,41,United-States
34,Federal-gov,Doctorate,12,Divorced,Sales,Husband,White,Male,0,10,38,United-States
51,Private,Some-college,9,Widowed,Sales,Not-in-family,White,Male,7521,16,46,United-States
21,Private,HS-grad,10,Married-civ-spouse,?,Other-relative,White,Male,579,0,37,United-States
53,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,638,2284,22,Philippines
32,Private,HS-grad,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States
37,Private,HS-grad,9,Divorced,Tech-support,Wife,Black,Female,0,15,42,United-States
23,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,1658,0,55,United-States
28,Private,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Female,0,22,37,United-States
52,Private,HS-grad,7,Never-married,Sales,Not-in-family,White,Male,0,0,41,United-States
41,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Male,8097,24,50,United-States
48,Private,Assoc-acdm,10,Married-civ-spouse,Sales,Husband,White,Male,110,0,60,United-States
64,Private,HS-grad,10,Divorced,Transport-moving,Husband,White,Female,0,51,38,United-States
72,Self-emp-inc,Some-college,13,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,842,45,43,Mexico
24,Private,Masters,13,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,31,China
55,Private,Bachelors,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,1823,0,39,United-States
41,Private,Doctorate,9,Married-civ-spouse,Tech-support,Own-child,White,Male,2288,0,50,United-States
40,Private,Assoc-acdm,11,Never-married,Other-service,Own-child,White,Male,0,1686,39,United-States
20,Private,Some-college,9,Divorced,Prof-specialty,Own-child,White,Male,58,0,69,United-States
28,Private,HS-grad,13,Married-civ-spouse,?,Unmarried,Asian-Pac-Islander,Male,785,7,62,United-States
40,State-gov,Bachelors,14,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,4376,9,42,United-States
17,Private,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Female,480,81,46,United-States
62,Private,9th,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,795,0,79,United-States
30,Private,Masters,11,Never-married,Other-service,Husband,White,Female,1141,0,71,India
29,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,567,0,52,United-States
50,Private,Bachelors,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,43,United-States
41,Local-gov,Masters,6,Divorced,Craft-repair,Husband,White,Male,375,71,42,United-States
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,83,43,United-States
28,?,Masters,10,Divorced,Exec-managerial,Own-child,White,Male,1058,37,41,United-States
55,Private,Assoc-acdm,9,Married-spouse-absent,Exec-managerial,Husband,Other,Female,924,43,51,United-States
22,?,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Male,193,0,44,United-States
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,20209,31,41,United-States
40,Private,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,58,31,United-States
18,Private,HS-grad,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States
38,Local-gov,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,832,67,50,United-States
39,Self-emp-not-inc,Some-college,6,Never-married,Sales,Husband,White,Male,0,0,40,United-States
51,Private,Some-college,14,Married-civ-spouse,Craft-repair,Own-child,White,Male,1885,0,48,United-States
23,Private,11th,9,Divorced,Sales,Own-child,White,Female,149,0,39,United-States
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1068,10,40,Puerto-Rico
33,Private,5th-6th,13,Widowed,Other-service,Unmarried,White,Male,0,52,40,Philippines
30,Private,HS-grad,10,Never-married,Protective-serv,Husband,White,Male,7192,0,39,United-States
37,Private,Some-college,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,788,16,16,United-States
60,Private,Masters,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,278,34,40,United-States
49,Private,Some-college,14,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,24,6,60,United-States
49,Private,7th-8th,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,911,0,50,United-States
54,?,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,1824,0,38,United-States
17,Private,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States
52,Local-gov,Assoc-acdm,9,Never-married,Sales,Not-in-family,White,Male,861,0,38,United-States
41,Private,Some-college,9,Never-married,Craft-repair,Husband,Black,Female,0,125,51,United-States
33,Private,9th,13,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,735,60,45,United-States
39,?,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37,Columbia
34,Private,7th-8th,9,Never-married,Craft-repair,Husband,White,Male,455,41,58,United-States
39,Self-emp-not-inc,HS-grad,14,Never-married,Exec-managerial,Husband,White,Male,533,31,62,United-States
36,Self-emp-not-inc,HS-grad,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,1655,39,United-States
51,Private,Some-college,10,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,46,47,United-States
64,Private,10th,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,United-States
46,Private,Bachelors,6,Never-married,Exec-managerial,Unmarried,White,Male,0,0,51,United-States
34,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,390,0,37,United-States
35,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1267,1960,40,United-States
20,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,39,United-States
21,Self-emp-inc,Bachelors,9,Never-married,?,Husband,White,Female,566,32,17,United-States
40,Private,11th,10,Married-civ-spouse,?,Not-in-family,White,Female,9681,0,36,?
29,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Female,0,49,91,United-States
43,Private,Masters,4,Never-married,Sales,Not-in-family,White,Female,1755,0,45,United-States
35,Local-gov,Doctorate,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,990,0,21,United-States
44,Private,1st-4th,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1065,0,24,?
56,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,35,39,49,United-States
48,Local-gov,HS-grad,10,Married-civ-spouse,?,Not-in-family,White,Female,0,24,48,United-States
20,Self-emp-inc,HS-grad,13,Married-civ-spouse,Sales,Unmarried,Black,Male,147,0,42,United-States
24,Self-emp-not-inc,HS-grad,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,37,United-States
42,?,HS-grad,14,Divorced,Exec-managerial,Not-in-family,White,Male,879,0,40,United-States
29,Private,HS-grad,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
59,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Own-child,White,Female,1148,0,50,United-States
62,Local-gov,10th,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,39,United-States
33,Private,Bachelors,9,Married-civ-spouse,?,Husband,White,Female,607,28,50,United-States
17,Private,Some-college,13,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,43,United-States
20,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,4,United-States
21,Private,Assoc-voc,13,Never-married,Prof-specialty,Husband,White,Female,0,0,40,Mexico
31,Private,Assoc-voc,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,63,21,32,United-States
24,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,29,Mexico
21,Private,Bachelors,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,477,0,15,United-States
22,Private,Bachelors,9,Never-married,Farming-fishing,Husband,White,Male,599,29,16,United-States
39,Local-gov,5th-6th,7,Never-married,Adm-clerical,Unmarried,Black,Male,0,38,59,United-States
17,State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,36,40,United-States
28,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,348,0,42,Philippines
43,Private,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Own-child,White,Female,817,0,39,United-States
49,Private,Masters,9,Never-married,Transport-moving,Wife,White,Male,0,0,40,United-States
41,Self-emp-inc,Bachelors,10,Never-married,Sales,Husband,White,Male,0,0,38,United-States
56,Private,Bachelors,9,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,51,United-States
35,Local-gov,HS-grad,11,Divorced,Adm-clerical,Unmarried,White,Male,187,0,40,United-States
22,Private,HS-grad,13,Married-civ-spouse,Tech-support,Own-child,White,Male,912,0,47,Iran
26,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Female,3406,0,39,Greece
17,Private,Some-college,5,Divorced,Transport-moving,Husband,White,Male,204,0,39,United-States
17,Local-gov,Bachelors,9,Never-married,Prof-specialty,Wife,Black,Male,0,72,49,United-States
21,Self-emp-inc,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Male,0,0,22,United-States
49,Private,Some-college,14,Married-civ-spouse,Other-service,Own-child,White,Female,1007,2765,40,United-States
26,Private,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Male,707,0,9,United-States
24,Local-gov,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,1147,21,6,United-States
32,Local-gov,Bachelors,8,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,1700,0,40,United-States
27,Private,HS-grad,9,Married-spouse-absent,Sales,Husband,White,Male,0,0,39,Puerto-Rico
31,Self-emp-not-inc,Some-college,15,Divorced,Sales,Unmarried,White,Male,0,5,49,United-States
45,Private,HS-grad,12,Never-married,Transport-moving,Husband,Black,Female,3536,1,58,United-States
20,Self-emp-not-inc,12th,13,Never-married,Other-service,Other-relative,Black,Male,0,9,24,United-States
23,Private,Masters,13,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,45,United-States
33,Private,Masters,9,Married-civ-spouse,Sales,Not-in-family,White,Male,12,0,43,United-States
49,Private,Bachelors,9,Separated,Prof-specialty,Unmarried,White,Male,882,37,37,United-States
63,Private,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,1654,33,55,United-States
33,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,261,0,40,United-States
33,Private,Prof-school,10,Never-married,Protective-serv,Husband,White,Female,0,0,27,United-States
25,Self-emp-not-inc,9th,13,Never-married,Adm-clerical,Not-in-family,White,Male,90,0,60,United-States
62,Private,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,26,52,United-States
39,Private,12th,9,Widowed,Adm-clerical,Own-child,White,Male,15722,21,39,Germany
63,Private,Some-college,9,Divorced,Machine-op-inspct,Husband,Other,Male,1152,66,40,United-States
32,Private,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,714,34,23,United-States
39,Private,HS-grad,9,Divorced,Other-service,Husband,White,Male,809,8,24,United-States
54,Self-emp-inc,HS-grad,5,Never-married,Other-service,Unmarried,White,Female,40,120,41,United-States
35,Federal-gov,12th,10,Married-civ-spouse,Sales,Not-in-family,White,Male,1239,16,41,United-States
38,Private,10th,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,26,40,United-States
54,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,489,0,6,United-States
50,Self-emp-not-inc,Bachelors,5,Divorced,Adm-clerical,Husband,Black,Female,412,38,1,United-States
23,Private,HS-grad,6,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,112,40,United-States
24,State-gov,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,296,13,39,United-States
39,Private,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,511,36,27,United-States
38,Private,Bachelors,11,Divorced,Exec-managerial,Husband,White,Male,0,52,41,United-States
24,Private,5th-6th,9,Never-married,Craft-repair,Not-in-family,White,Male,314,84,50,United-States
28,State-gov,Bachelors,13,Married-civ-spouse,?,Wife,White,Male,1118,28,51,Dominican-Republic
49,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,1447,0,40,United-States
61,Self-emp-inc,Assoc-voc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,540,11,40,United-States
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,36,43,United-States
23,Private,HS-grad,11,Never-married,Other-service,Unmarried,White,Female,8528,32,60,United-States
42,Local-gov,7th-8th,9,Never-married,Handlers-cleaners,Husband,Black,Male,8666,0,40,United-States
38,Private,HS-grad,15,Divorced,Adm-clerical,Husband,White,Male,685,0,38,United-States
46,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,39,Mexico
29,Self-emp-inc,Bachelors,10,Never-married,Prof-specialty,Husband,Black,Male,1025,0,39,United-States
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,6,41,United-States
28,Private,Bachelors,9,Divorced,Protective-serv,Not-in-family,White,Female,1488,25,37,United-States
53,Private,HS-grad,11,Divorced,Sales,Not-in-family,White,Male,1054,17,40,United-States
37,Self-emp-inc,Some-college,11,Divorced,Other-service,Husband,White,Male,7756,0,41,England
35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,1311,1285,39,United-States
20,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,1477,18,41,United-States
20,?,Assoc-acdm,16,Never-married,Farming-fishing,Own-child,White,Male,1864,0,51,Poland
37,Private,Bachelors,13,Separated,Adm-clerical,Husband,White,Female,0,75,37,United-States
50,Private,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,0,42,28,United-States
44,Private,11th,11,Never-married,Transport-moving,Not-in-family,White,Female,1137,16,29,United-States
30,Private,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States
38,Private,Some-college,7,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,11,United-States
49,Private,HS-grad,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States
22,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5312,7,43,?
18,Private,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,4,United-States
43,Private,HS-grad,7,Widowed,Craft-repair,Wife,White,Male,0,22,39,United-States
41,Private,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,0,2,41,United-States
54,Local-gov,9th,10,Never-married,Craft-repair,Own-child,White,Male,1215,0,50,United-States
38,Private,Some-college,11,Divorced,?,Unmarried,White,Female,0,0,43,United-States
25,Private,Some-college,4,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,996,0,49,United-States
50,?,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,134,0,39,United-States
21,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,1377,18,40,United-States
29,Private,9th,9,Never-married,Exec-managerial,Own-child,White,Female,0,83,40,United-States
27,Private,7th-8th,10,Never-married,Handlers-cleaners,Husband,White,Male,406,22,21,United-States
35,Private,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,1663,29,45,United-States
51,Self-emp-not-inc,11th,8,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0,0,44,Laos
22,Private,Bachelors,7,Divorced,Craft-repair,Not-in-family,White,Male,3092,24,41,United-States
89,Private,Bachelors,9,Never-married,Exec-managerial,Husband,Black,Male,5821,0,41,United-States
46,Private,Masters,10,Never-married,Tech-support,Husband,White,Female,251,0,74,United-States
39,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,39,United-States
19,Local-gov,Assoc-voc,10,Never-married,Exec-managerial,Husband,Black,Male,0,0,50,United-States
24,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Other-relative,Black,Female,14280,43,45,United-States
18,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,256,8,59,United-States
38,Federal-gov,Some-college,7,Never-married,Prof-specialty,Own-child,White,Male,2220,0,40,?
48,Private,HS-grad,12,Never-married,Exec-managerial,Husband,White,Male,5827,85,40,United-States
52,State-gov,Masters,10,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,49,United-States
