age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
63,?,9th,5,Separated,?,Not-in-family,Black,Male,0,0,40,United-States
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
72,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,20,United-States
63,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
57,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
69,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States
52,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,England
68,Self-emp-inc,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,1258,40,United-States
56,Private,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,38,United-States
24,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,5060,0,30,United-States
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
67,?,HS-grad,9,Widowed,?,Other-relative,White,Female,0,0,8,United-States
62,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States
60,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
73,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
25,Private,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
19,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States
66,?,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
70,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,2993,0,20,United-States
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1590,48,United-States
34,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
52,Private,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,40,United-States
70,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2653,0,40,United-States
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
70,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States
52,?,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States
68,Private,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States
24,Private,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
40,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States
20,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
51,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States
38,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States
72,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2653,0,40,United-States
53,Federal-gov,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
32,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,?
64,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
56,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,55,United-States
46,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States
45,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
64,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States
21,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
18,?,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States
64,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba
67,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
52,Private,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
77,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States
63,?,11th,7,Separated,?,Not-in-family,Black,Male,0,0,40,United-States
36,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,45,United-States
30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
68,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
34,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States
25,State-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
19,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States
59,Local-gov,HS-grad,9,Separated,Protective-serv,Unmarried,Black,Female,0,0,40,United-States
26,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
32,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
30,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
59,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
56,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,45,United-States
43,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,38,United-States
58,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States
49,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,Japan
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Greece
61,Private,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States
71,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
19,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States
29,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,42,United-States
66,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
19,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,8614,0,50,United-States
81,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,18,United-States
66,Self-emp-not-inc,11th,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,84,United-States
30,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
34,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
45,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States
51,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
48,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,15020,0,48,United-States
45,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States
63,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,40,United-States
67,?,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States
34,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,4865,0,60,United-States
73,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
42,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
29,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,40,United-States
55,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Iran
50,Self-emp-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
22,Private,Some-college,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,24,India
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
70,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,3175,15,United-States
52,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,14084,0,16,United-States
48,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States
51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States
68,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
42,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States
20,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
59,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States
72,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,1429,20,United-States
72,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
54,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
68,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,42,?
33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,Iran
47,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,England
55,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
33,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
74,Self-emp-not-inc,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States
33,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States
17,?,12th,8,Never-married,?,Own-child,Other,Female,0,0,40,United-States
58,Local-gov,1st-4th,2,Widowed,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States
28,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,Mexico
36,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,22,United-States
70,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20051,0,65,United-States
39,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
58,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,40,United-States
23,Local-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
50,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States
21,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
29,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
18,Private,10th,6,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
17,?,11th,7,Never-married,?,Own-child,White,Female,0,0,18,United-States
77,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
45,Private,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Male,0,0,40,United-States
32,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
49,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,40,United-States
29,?,11th,7,Divorced,?,Not-in-family,White,Female,3418,0,48,United-States
61,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
39,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,60,Germany
76,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
57,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
30,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
67,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,991,0,18,United-States
50,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
37,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,52,United-States
53,Private,9th,5,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,Jamaica
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
45,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines
26,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,35,United-States
59,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
58,Local-gov,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
49,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States
50,State-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
49,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
26,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States
68,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
69,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States
35,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States
53,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,United-States
28,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,52,United-States
27,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
33,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,El-Salvador
67,Self-emp-not-inc,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,2346,0,33,United-States
31,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,2202,0,40,United-States
59,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
58,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
22,Private,Some-college,10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
55,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
20,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
67,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
67,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,20,United-States
26,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,16,United-States
73,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
66,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
77,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
45,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
65,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2346,0,40,United-States
27,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
58,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
49,Private,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
49,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
54,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
65,Private,Masters,14,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,20,United-States
37,Private,9th,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,El-Salvador
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States
81,Private,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,White,Female,1264,0,40,United-States
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,35,United-States
71,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States
26,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States
57,Self-emp-not-inc,11th,7,Divorced,Other-service,Unmarried,White,Male,4650,0,50,United-States
65,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba
21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,1721,40,United-States
54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40,Private,10th,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32,United-States
74,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,10,United-States
34,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,United-States
31,Self-emp-not-inc,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,60,United-States
60,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,60,Philippines
45,Private,7th-8th,4,Widowed,Other-service,Unmarried,White,Female,0,0,21,United-States
73,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,6,United-States
68,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,55,United-States
37,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
45,?,11th,7,Divorced,?,Own-child,Black,Male,0,0,40,United-States
47,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,5178,0,30,Canada
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States
40,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40,Cambodia
19,Private,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0,0,30,United-States
54,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,United-States
28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States
27,Private,9th,5,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
57,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
18,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,15,United-States
19,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,4416,0,40,United-States
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
76,?,7th-8th,4,Widowed,?,Not-in-family,White,Male,0,0,2,United-States
37,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,12,United-States
21,Self-emp-not-inc,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,4508,0,30,Portugal
40,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
32,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,El-Salvador
75,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4931,0,3,United-States
33,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,2105,0,40,United-States
73,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States
46,Private,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
63,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States
75,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,2346,0,15,United-States
35,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
51,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
36,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States
62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,5178,0,40,United-States
26,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Mexico
66,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
53,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,1055,0,40,United-States
64,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,50,United-States
51,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
28,State-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
63,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
60,Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,84,United-States
18,?,Some-college,10,Never-married,?,Own-child,White,Female,0,1602,24,United-States
65,Local-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States
49,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
